"Iteration","03_Downforce Monitor: 03_Downforce Monitor (N)","03_Downforce_Diffusor Monitor: 03_Downforce_Diffusor Monitor (N)","03_Downforce_Frontfluegel Monitor: 03_Downforce_Frontfluegel Monitor (N)","03_Downforce_Heckfluegel Monitor: 03_Downforce_Heckfluegel Monitor (N)","03_Downforce_HI Monitor: 03_Downforce_HI Monitor (N)","03_Downforce_Seitenkasten Monitor: 03_Downforce_Seitenkasten Monitor (N)","03_Downforce_Seitenkasten_Flap Monitor: 03_Downforce_Seitenkasten_Flap Monitor (N)","03_Downforce_Seitenkasten_Main Monitor: 03_Downforce_Seitenkasten_Main Monitor (N)","03_Downforce_VO Monitor: 03_Downforce_VO Monitor (N)","04_Cx Monitor: 04_Cx Monitor","04_Cz Monitor: 04_Cz Monitor","04_Luftwiderstand Monitor: 04_Luftwiderstand Monitor (N)","04_Luftwiderstand_Frontfluegel Monitor: 04_Luftwiderstand_Frontfluegel Monitor (N)","04_Luftwiderstand_Heckfluegel Monitor: 04_Luftwiderstand_Heckfluegel Monitor (N)","04_Luftwiderstand_Seitenkasten Monitor: 04_Luftwiderstand_Seitenkasten Monitor (N)","04_Luftwiderstand_Seitenkasten_Flap Monitor: 04_Luftwiderstand_Seitenkasten_Flap Monitor (N)","04_Luftwiderstand_Seitenkasten_Main Monitor: 04_Luftwiderstand_Seitenkasten_Main Monitor (N)","05_Massflow_KM Monitor: 05_Massflow_KM Monitor (kg/s)","06_Effizienz Monitor: 06_Effizienz Monitor","06_Effizienz_Diffusor Monitor: 06_Effizienz_Diffusor Monitor","06_Effizienz_Frontfluegel Monitor: 06_Effizienz_Frontfluegel Monitor","06_Effizienz_Heckfluegel Monitor: 06_Effizienz_Heckfluegel Monitor","06_Effizienz_Seitenkasten Monitor: 06_Effizienz_Seitenkasten Monitor","Iteration: Iteration 2"
922.0,181.6586310116131,9.484335485473776,77.01596837532006,65.86569588765737,116.76413300615327,29.934284852030103,7.192839559947608,21.620169241050117,64.89412129308052,0.9719248595906055,-1.963807029551894,89.90625697050857,13.563433604587955,22.70713145165295,5.490663523081166,3.1310358255321282,1.1445429843420734,0.2695223392570624,0.0,8.730585014512535,5.678205874747579,2.900661231820311,5.4518519895081905,922.0
923.0,181.65521568630552,9.483061699648276,77.01818261652333,65.86063740546555,116.75703761086558,29.942887193207863,7.191202046259253,21.629691980496457,64.89780139001518,0.9724825443756078,-1.9637701084333659,89.9578446535421,13.563846202962509,22.707049195446146,5.4899472600770824,3.130730493439657,1.1441085551327084,0.26949159771556286,0.0,8.728957380926252,5.678196395333768,2.9004489680091843,5.454130208308676,923.0
924.0,181.65258514187715,9.481849750951273,77.02037440200621,65.85700288463838,116.74968509116133,29.951543022667106,7.189638615261602,21.639176419310555,64.9025233908689,0.9730516905842932,-1.9637416711297748,90.01049255609024,13.564241002521248,22.706494636818405,5.4893189022861595,3.1304700825980003,1.143711991762805,0.26946437962032976,0.0,8.727464838098644,5.67819271182885,2.9003597401534518,5.45633138752297,924.0
925.0,181.6510615018434,9.480708624431779,77.02253300715205,65.85489045825427,116.74233657578934,29.96027407167305,7.188165808908532,21.648629581509176,64.90834828947152,0.9736262603736892,-1.9637251999332666,90.06364215775255,13.56461479919416,22.705464573964377,5.488784580306703,3.1302597749918855,1.1433546487607942,0.26944089008707545,0.0,8.726118163536427,5.678195374315219,2.9003982827009827,5.458453257423874,925.0
926.0,181.65204089947096,9.47865719415543,77.0267087665148,65.85571869725186,116.72830207665008,29.977829096030973,7.185571717967395,21.66720969880383,64.92336222370594,0.9747762921760798,-1.9637357876379906,90.17002389470447,13.565318415234954,22.701975675225448,5.488137975424444,3.130025976195042,1.142856629703002,0.26940365273743305,0.0,8.724257907009594,5.6782086795697735,2.9008805065860357,5.462295086287901,926.0
927.0,181.65213807542543,9.478642164980469,77.02671152795848,65.85577109617188,116.72838245210156,29.977807506455598,7.185577198855044,21.667213024011332,64.92337902382597,0.9747715514914577,-1.9637368381513711,90.16958536573212,13.565289350818558,22.701949022703335,5.488036880789689,3.1300190817508518,1.1427665480802325,0.2694053048093763,0.0,8.723891407551571,5.678221049026907,2.9008862203994945,5.46239177280128,927.0
928.0,181.6552954706099,9.477739061271308,77.02871261499429,65.85892030057472,116.72236131636951,29.98658296169095,7.18447768126028,21.67630266042664,64.93255756674542,0.9753261043189682,-1.9637709709356146,90.22088333236184,13.565584607148626,22.699460674546945,5.487827540581491,3.1299943535549932,1.142534545291424,0.26939330394182853,0.0,8.723038978004805,5.678244974005959,2.90134295456732,5.464199219079973,928.0
929.0,181.66042958569196,9.476931362511692,77.03064053983356,65.8639508230963,116.71727623013184,29.995342131029062,7.183534967267121,21.685210751208025,64.94277677488574,0.9758598299251598,-1.9638264729023118,90.27025471228748,13.565848234287454,22.696495292775893,5.487738631588045,3.130041059653794,1.142345775430479,0.26938520441186425,0.0,8.722377292193862,5.678276743885421,2.9019436689884124,5.465883881271691,929.0
930.0,181.66768949094472,9.476227152796339,77.03248686215657,65.8709278329215,116.71345411625029,30.004079329475175,7.182752896084373,21.69392974904355,64.95385879491388,0.9763609372417917,-1.9639049555644892,90.31660879278492,13.566078808532321,22.69306896191768,5.487768307338639,3.130160591620572,1.1421977943298822,0.2693809043067923,0.0,8.721915226899634,5.678316332181954,2.9026892723704596,5.467446446190442,930.0
931.0,181.68926636081503,9.475151768891212,77.03591258665702,65.89081887027822,116.71063323519222,30.021502403662854,7.181691992630718,21.71075484971751,64.97825652715201,0.9772315252505953,-1.9641382107007361,90.3971410566349,13.566469142306975,22.684825649958615,5.488282841352485,3.130637946307549,1.1420966568712534,0.2693818436679767,0.0,8.722126161226939,5.678405470029108,2.9046209076946745,5.4701084604204935,931.0
932.0,181.68948340048217,9.475136745402402,77.03591660954677,65.89086178574286,116.71070425119812,30.021480893091685,7.181698802542359,21.71076093507964,64.9784025502166,0.97722843671684,-1.9641405569918076,90.39685535707007,13.566434552428804,22.68487924537757,5.488198908379214,3.130629262001931,1.1420273610379175,0.26938371992886745,0.0,8.721616360800642,5.678420244599566,2.9046159370307976,5.470188197307464,932.0
933.0,181.70420345931143,9.474766769432165,77.0374772157212,65.90379401178434,116.7122318393279,30.030098736726625,7.181457145342465,21.71880043350157,64.99159499962094,0.9775747271971429,-1.9642996870856728,90.42888836929453,13.566554365755058,22.68016720026158,5.48860474484898,3.1309852713008968,1.1420037069247875,0.26939055230481596,0.0,8.721791268973165,5.678485128853395,2.9057896015433364,5.471353856352961,933.0
934.0,181.72133411570027,9.474520813070395,77.03891334126718,65.91862448710364,116.7158364302132,30.038578915859638,7.1814132220505655,21.726504621981768,65.0051210358888,0.9778486527908665,-1.9644848767639718,90.45422739069843,13.566632608711332,22.67511919140832,5.4891350392079605,3.131418977264242,1.142021748735936,0.26940084244553647,0.0,8.72220043068407,5.678558236463142,2.9070905396643045,5.472370182423854,934.0
935.0,181.74091082032027,9.474402698762253,77.04021458355261,65.93522960987544,116.72152148856435,30.046928018368014,7.181584314702227,21.73386529392829,65.01901264486565,0.9780491752002018,-1.9646965092635347,90.47277637530782,13.566667631901906,22.669783849114093,5.489792514179519,3.1319380461584942,1.1420779615116632,0.26941448143725727,0.0,8.722836861828386,5.678639491572211,2.9085072027474186,5.473235635182963,935.0
936.0,181.78656983636296,9.474566201012362,77.04239677673549,65.97378951870347,116.73874855709735,30.063269594519742,7.18257183099339,21.747543351097864,65.04744449521557,0.978221733706761,-1.9651901026379195,90.48873860662651,13.566638933549463,22.658154229436107,5.4915497693082465,3.1332385871262574,1.1423455973353691,0.269449264489472,0.0,8.725452671539475,5.678812353899564,2.9117018469666123,5.474460008091071,936.0
937.0,181.7868899527978,9.474551715550861,77.04240136759358,65.97381344245056,116.73878698257977,30.063251056942846,7.182580076174469,21.7475519186148,65.04772618543676,0.9782214896373398,-1.9651935632326705,90.48871602939955,13.566603346564241,22.65828212060953,5.491488588104583,3.133227791447636,1.1423041335030073,0.26945105645748485,0.0,8.724824545580946,5.678827588565466,2.9116864681653016,5.474517623885173,937.0
938.0,181.81289045386353,9.474829813271471,77.04326488664096,65.99559185788704,116.74981622453772,30.07119481991346,7.183427723125011,21.753827964183387,65.06269738509536,0.9782002894186433,-1.965474639702753,90.48675493920712,13.566500913590325,22.652209670241128,5.4925287280013,3.1340036401425375,1.1424724977514982,0.269473699765867,0.0,8.72616712647889,5.6789341170104075,2.913428438930061,5.474927180008796,938.0
939.0,181.84024010090974,9.47524762282398,77.04395524995005,66.01873305518366,116.7618059433922,30.078904358888593,7.184500135230262,21.75965424419745,65.07805724869348,0.9781183071331565,-1.9657703010144452,90.47917130724908,13.566351694137907,22.646043799510345,5.493685665993954,3.1348559774280806,1.1426763979351429,0.26949890861719866,0.0,8.727739395757835,5.6790474688372665,2.915243547158163,5.475177537928268,939.0
940.0,181.8685897720721,9.475792568095455,77.04447119162543,66.04311411219139,116.7743003459044,30.086374749123753,7.185793820518386,21.765031032776445,65.09391244879001,0.9779869867771793,-1.9660767730119724,90.46702374094963,13.566157742950157,22.639814975429356,5.494951985706939,3.1357805054050334,1.1429143473945695,0.26952655549710586,0.0,8.729532395494779,5.6791666919590895,2.9171225199440443,5.475275275813546,940.0
941.0,181.92661133227367,9.47725816697047,77.04495861761121,66.0950994992987,116.7989736499665,30.10069062307336,7.189043372682372,21.774494898996945,65.12726056131791,0.9776224076188216,-1.9667040107443876,90.43329896565041,13.56566760057811,22.627141504320686,5.497852997276859,3.137862396858366,1.143497980423912,0.2695870536841972,0.0,8.734448514239688,5.6794078172996,2.9210538806538042,5.474990080306354,941.0
942.0,181.92689755554596,9.47724456691915,77.0449629438779,66.09509734664623,116.79893928608345,30.10067818580092,7.189053264480898,21.77450585979981,65.12758114789058,0.9776242501219718,-1.9667071049396427,90.4334694032723,13.565635487463798,22.62733574352156,5.497810968414989,3.137848873184624,1.143485085749116,0.26958848718012973,0.0,8.733752373115825,5.6794215807343695,2.9210287103982155,5.475029672487794,942.0
943.0,181.9560950096523,9.478139117390894,77.04493716703406,66.12244459234206,116.81027423538876,30.107515449370453,7.190994952559391,21.778634857114923,65.14544357949985,0.977413996777448,-1.967022741831211,90.41402027504482,13.565311069182895,22.6211785984189,5.499388439928703,3.1389799338499,1.1438160094439045,0.2696225188312242,0.0,8.73614893363586,5.679555505517416,2.923032692777717,5.47470246523644,943.0
944.0,181.98476472209498,9.479134487284329,77.04473083926418,66.15039523562928,116.82045620196843,30.114118353341553,7.193105936048216,21.78237595429994,65.16393125317532,0.9771983138769376,-1.967332673611037,90.39406889497039,13.564949058776502,22.615153307138275,5.501043393198701,3.140156236737841,1.1441757036655185,0.2696582702139714,0.0,8.73872216660628,5.6796918665475085,2.925047393543403,5.47425573675234,944.0
945.0,182.0127127772398,9.48022802785077,77.04434582890234,66.17886141156744,116.82926405633121,30.1204866405356,7.195380777238045,21.785735439514177,65.18307138347937,0.9769849385668142,-1.967634803968676,90.37433097462211,13.564550606540521,22.609290318343067,5.502774574036509,3.1413752745347003,1.1445653169385608,0.2696956605682426,0.0,8.741466717904606,5.6798303212310834,2.9270649578008245,5.473690814566841,945.0
946.0,182.06521993658637,9.482662800556335,77.04305961288111,66.23675133192721,116.8421952014208,30.132588121641888,7.200360136695729,21.79141640537575,65.22264726540891,0.9765864653766593,-1.968202428683518,90.33747088952768,13.5636833580346,22.5979720753941,5.506459184052105,3.14393366517598,1.1454124267850436,0.26977384521937314,0.0,8.748093190444152,5.6800986560368045,2.9310927153525155,5.472225819617872,946.0
947.0,182.06538616375062,9.482650499985802,77.04306307760191,66.23671949916839,116.84208271181075,30.132583635599563,7.200370904546305,21.791429725677446,65.2229259818842,0.9765886720205037,-1.968204225669831,90.33767501136543,13.563658046925148,22.598222252954816,5.506429679211633,3.1439183230194696,1.1454237688930067,0.26977492893594524,0.0,8.74739300840226,5.680109511096632,2.931058857539453,5.47225432649377,947.0
948.0,182.08980550613,9.483960582146418,77.0421789373809,66.26591014417184,116.84589093459522,30.13830912625326,7.203037694078354,21.793811307965463,65.24353704031638,0.9764143310196214,-1.9684682091423185,90.32154789343946,13.563170364350233,22.593076452252195,5.508330435050152,3.1452241658485067,1.1458875651325529,0.2698165365597093,0.0,8.750538668351435,5.680248560460498,2.933018452985676,5.47140544337712,948.0
949.0,182.11292674606182,9.485321067461008,77.04114203424164,66.29511243418902,116.84798854360754,30.14383975729239,7.205801812869354,21.795921793338216,65.26456061370158,0.9762601684395953,-1.9687181595754861,90.30728734603365,13.562658445375764,22.58823284465576,5.510273539296839,3.146546388467459,1.1463744753908882,0.2698593726198464,0.0,8.75379282834017,5.6803865071533295,2.934940191652666,5.470479739766062,949.0
950.0,182.1346863812097,9.48671847305021,77.03996081582638,66.3242361549854,116.84837832784106,30.14916195241244,7.208639550432537,21.797772189287663,65.28593041091959,0.9761281194021626,-1.9689533904820824,90.29507237429483,13.56212579755055,22.5837231466354,5.512249717684784,3.1478770355928805,1.1468831678149427,0.26990335840002466,0.0,8.757138598824492,5.680522505530846,2.9368158529195667,5.46948405760461,950.0
951.0,182.17402731205357,9.489598072782055,77.03720476091604,66.38187562091593,116.84462447040363,30.159148258195724,7.214433742048152,21.800746610296677,65.3290251034068,0.975926723926254,-1.9693786826694673,90.27644262814621,13.561029734776275,22.575509129984344,5.516267614729141,3.1505400735219102,1.1479243855566528,0.269993541866964,0.0,8.764687144903519,5.680778397186146,2.9404375883044356,5.46731057385014,951.0
952.0,182.17407253334719,9.489587479551295,77.03720720369434,66.38181552578433,116.84445958924583,30.15915153303034,7.214444112947612,21.800761719570247,65.32923520582149,0.975928603432748,-1.9693791715308764,90.27661648869949,13.561012722920395,22.57578534422049,5.5162468824101065,3.1505253816103957,1.1479537293998132,0.26999432617446506,0.0,8.764042361919733,5.6807857036730365,2.9403989501866166,5.467331715917234,952.0
953.0,182.19170608324265,9.491047787960458,77.0356570509156,66.41009976614485,116.84027595557959,30.163832029309244,7.217380339498271,21.801946514307787,65.35105234725967,0.9758619268669803,-1.9695697977017763,90.27044868632599,13.560438450875306,22.572407742695717,5.51825522721025,3.151835070554421,1.1485117038584436,0.270041111227229,0.0,8.767568998254172,5.680911965346008,2.942091978984153,5.466190088594099,953.0
954.0,182.20810081875885,9.492509358144215,77.03400248131675,66.437971437063,116.83482445434724,30.16828386972562,7.220308450159866,21.802937242498043,65.37289854537346,0.9758152648559979,-1.9697470317625807,90.26613229632038,13.559855381892643,22.569434825542036,5.520256922131352,3.153123573976707,1.1490836703893121,0.2700887228585857,0.0,8.771131334289798,5.681034222841732,2.943714450566327,5.465014454087718,954.0
955.0,182.22335971620848,9.493969899117204,77.03225365238656,66.46542745262313,116.82821998675189,30.172509206757546,7.223218493056959,21.80374730518442,65.39476187499997,0.975787474909579,-1.969911986931008,90.26356163456678,13.559265904412591,22.566883879719942,5.522246044874505,3.154386025719269,1.1496687826149476,0.2701371359648709,0.0,8.774719555854164,5.681152224274764,2.945263856847921,5.463811094538658,955.0
956.0,182.2505930195071,9.496854476193246,77.02852199134477,66.51879226984865,116.81220575455802,30.1802198559698,7.22890575104943,21.80483331813751,65.43800934882704,0.9757827377273242,-1.970206390517328,90.26312342957497,13.558090208557543,22.56284157868636,5.52616470870974,3.1568268758736067,1.1508214582283922,0.2702352219494382,0.0,8.782459682169106,5.681369632924127,2.948156686642014,5.461331944812107,956.0
957.0,182.25054790043868,9.49684605149723,77.0285235225837,66.5187103297359,116.8120317862674,30.180229374126412,7.228914470045779,21.80484939956125,65.43813819819006,0.9757838706486041,-1.9702059027610168,90.26322822853217,13.558081671628786,22.563101820180933,5.526152514171856,3.1568153688286618,1.1508634130590976,0.2702357914944065,0.0,8.781909643321706,5.681373323172345,2.9481190511776223,5.461345718694699,957.0
958.0,182.26262690254137,9.498251190770555,77.02656275888862,66.54446885768184,116.80268208612708,30.183693404261806,7.231675872328847,21.805137557462707,65.45956687388278,0.9758049710130535,-1.9703364819088787,90.26518008187725,13.55749118400587,22.56188573287163,5.528056109756108,3.1579736944463987,1.1514690332674946,0.2702858490993244,0.0,8.785476360524525,5.681476145804829,2.9494196383030875,5.460091722114138,958.0
959.0,182.27378274492528,9.499626367110944,77.02455053581485,66.56961257024308,116.7926376164878,30.186867488578688,7.23436526733269,21.805240469180106,65.4807671618726,0.9758386032494953,-1.9704570813077185,90.26829117473818,13.556904572515919,22.561116356072482,5.529917657039579,3.1590900591323754,1.1520766765376396,0.2703363005885059,0.0,8.789028282149932,5.68157355713543,2.95063469021671,5.458827664486258,959.0
960.0,182.28410313786873,9.500976915509966,77.02250034758579,66.59412565901171,116.78198605416124,30.189753658868966,7.236979399584894,21.805163360585095,65.50173909538447,0.9758834859258806,-1.9705686491429335,90.27244297042158,13.556325253187754,22.56080486900745,5.5317365992573215,3.1601635218712247,1.1526865183897002,0.2703870916388644,0.0,8.79254912262541,5.681665120086584,2.95176196264586,5.45755444373873,960.0
961.0,182.30266993554858,9.5035613548001,77.01832258567336,66.64133425319548,116.75946441617765,30.194548461455042,7.2419128083281175,21.804421215000666,65.54282749315554,0.9760005111821041,-1.970769364119133,90.28326819281838,13.555195750695052,22.561350572870957,5.535208802461657,3.162164837229418,1.1538480662423005,0.2704888374505841,0.0,8.799893669353835,5.681830347726567,2.953783021009779,5.4549971896320715,961.0
962.0,182.30257581830892,9.503555496558091,77.01832338074809,66.64123854788966,116.7593276889413,30.194562032862798,7.241919144470572,21.804436883729075,65.54287010337374,0.9760007741689766,-1.9707683466717605,90.28329251997197,13.555195047731532,22.561553269681408,5.535207513687697,3.1621576755255667,1.1538994653930699,0.2704891843152407,0.0,8.799459518501997,5.681830701037175,2.9537522417591373,5.455000911564093,962.0
963.0,182.31075627870078,9.504781194997284,77.01621835799838,66.6638497013573,116.74741274223942,30.196443574544652,7.244238271808819,21.803754425524076,65.56296549440036,0.9760705389817831,-1.9708567809263458,90.28974599538809,13.55464822543005,22.562614169131336,5.536849667398828,3.163077247555618,1.154493600398078,0.27054025546529387,0.0,8.802820797084207,5.681904618779207,2.9546155069461024,5.4537228547746945,963.0
964.0,182.3183293215547,9.505957670207485,77.01411393765376,66.68577332024707,116.73520772246798,30.19795045395657,7.246441087707526,21.802850725595277,65.5827435425191,0.9761457773237181,-1.9709386487391154,90.29670579031185,13.554116227231738,22.564111863342994,5.538424608803537,3.1639405484759617,1.1550809827562765,0.27059124919550104,0.0,8.806119867310004,5.68197237256412,2.9553910087009827,5.452444076959317,964.0
965.0,182.32526783952895,9.507092449782578,77.01201943722303,66.7069853111859,116.72278195996219,30.199074739745544,7.248537218762823,21.80170898854975,65.60210781005456,0.9762247535827299,-1.971013657068181,90.30401135490072,13.553601112535068,22.56602775045733,5.53993325953621,3.1647497146722916,1.1556608013590768,0.2706420975873847,0.0,8.809344473645389,5.6820337855448875,2.956080088567382,5.4511621936531665,965.0
966.0,182.33793800634336,9.509189988896953,77.00789508415744,66.74784550687839,116.69751546294862,30.20010393585367,7.252355344912309,21.798687881115793,65.64004445110868,0.9763940092789267,-1.9711506269578978,90.31966806536121,13.552619817512085,22.571032259204912,5.542698196033517,3.1661920928868605,1.1567131597553753,0.27074279597322515,0.0,8.815829868739804,5.6821408791126355,2.957234952320681,5.448628604289795,966.0
967.0,182.33784744248723,9.509187054851543,77.00789527649749,66.74774602207356,116.69745052306668,30.200119232585486,7.252359028971901,21.79870180341804,65.64001882732232,0.9763935220491852,-1.9711496479241113,90.31962299500225,13.552625643312073,22.571155595652613,5.542711796451506,3.1661898067980108,1.1567721128049466,0.27074296320051927,0.0,8.815522366373395,5.682138450750997,2.9572143853782,5.448617994520276,967.0
968.0,182.3433150211938,9.510168924130127,77.00588567479433,66.76709344585409,116.68460405008362,30.20002177741522,7.25410136556043,21.796806176976773,65.65833286961329,0.9764789905724621,-1.9712087547743549,90.32752911546083,13.552169572553197,22.574306494704494,5.5439906123137375,3.1668271372699444,1.1573083040555283,0.2707929214642534,0.0,8.818477979600196,5.682181385241226,2.9576586754289167,5.447343599453084,968.0
969.0,182.34834032493328,9.511099546989666,77.00391841117627,66.78583932304781,116.67167214036587,30.199510576009104,7.255731997591725,21.79464647891758,65.6762900747037,0.9765654208837155,-1.9712630804441797,90.33552420448123,13.551735428352575,22.57784559576741,5.545191638264682,3.1674094883302444,1.157826899840399,0.2708424319293437,0.0,8.82133560158954,5.682218253026896,2.958025336818138,5.446071578052759,969.0
970.0,182.35287971526947,9.511994362884373,77.0020049355908,66.80387705516812,116.65871597302576,30.198583969713813,7.257252209846027,21.792222639806507,65.69378562507121,0.9766507068177749,-1.9713121531835396,90.34341343483466,13.551326526627317,22.58170578189882,5.5463179965042,3.1679378516778676,1.1583314232753819,0.2708915451882002,0.0,8.82410044230576,5.6822485078702645,2.958318459215653,5.444798511146987,970.0
971.0,182.36075517597027,9.51364044791198,76.99836438537413,66.83830429604004,116.63269292283634,30.19544585625471,7.259953613696624,21.78655095367929,65.72768412397149,0.9768186764448605,-1.9713972902618004,90.35895117965825,13.550574659432153,22.590433710580935,5.548303239571174,3.1688296012754686,1.1592192913290726,0.27098816684300003,0.0,8.829504736931181,5.682295129216373,2.958699472190046,5.4422847044294755,971.0
972.0,182.3606855029711,9.513640744570322,76.99836403686243,66.83820463400478,116.63271066886931,30.195461939365618,7.259955072094048,21.786562131778815,65.72759670505346,0.9768174294693313,-1.9713965370670594,90.35883583030659,13.550586089479951,22.590465723711755,5.548330922117617,3.168829710346819,1.1592844422485475,0.2709882147881488,0.0,8.829317617789759,5.682290310427266,2.9586908677074786,5.442260449713947,972.0
973.0,182.36418497644718,9.514396658761024,76.99664683372208,66.8546657889612,116.61968052250569,30.193257727579866,7.261122664744465,21.783330080696782,65.74412631985774,0.9769005447613125,-1.9714343678630628,90.36652426910443,13.550256571796796,22.5953679127127,5.549202939108454,3.169185360934098,1.1597248584137994,0.2710356514701425,0.0,8.831719122743886,5.682301764970354,2.958777482501055,5.441008025637421,973.0
974.0,182.36716748241147,9.515121167471932,76.99501151223537,66.87047385427228,116.6066724496257,30.190649605952935,7.262210298658651,21.779813703194886,65.76011689469061,0.9769794932553959,-1.9714666100204858,90.37382726534582,13.549957361258189,22.600524650896368,5.5500120884972395,3.1695002744981133,1.1601502460463293,0.2710824746947052,0.0,8.834038133302814,5.682306553404973,2.958801837001607,5.4397448374076545,974.0
975.0,182.36975822187216,9.51581065504353,76.99346193334961,66.88574862420428,116.59368509724585,30.18763665782495,7.263197709423614,21.776032045808964,65.77569498330152,0.9770554675691229,-1.971494617015454,90.38085514008911,13.549688405054768,22.605927715571095,5.550744689361829,3.1697653331027906,1.1605557473770625,0.2711287144536723,0.0,8.836249825354413,5.682304982351245,2.958770348457453,5.438484085870582,975.0
976.0,182.3742419513,9.517061342489168,76.99068076159203,66.91456139410425,116.5682351797393,30.18053197316895,7.2648488286161985,21.76782644202547,65.80562862514277,0.9772013278421877,-1.9715430880367313,90.39434769670245,13.549233878088843,22.617363013387752,5.551912988926302,3.1701351904957096,1.161222727631091,0.2712176325985051,0.0,8.840291202433015,5.6822903386513675,2.958548322122961,5.436059973087877,976.0
977.0,182.37418861972034,9.517065074598959,76.99067974928938,66.91446418657975,116.56831501521006,30.180548078279685,7.264848464252584,21.767834259977977,65.80549545815462,0.9771996359366977,-1.9715425114996825,90.39419118986116,13.549249861093156,22.617319794735273,5.551956782719877,3.170136987223326,1.1612935709229422,0.2712176314321338,0.0,8.840221124022879,5.682283560979203,2.9585496775862765,5.436019994286479,977.0
978.0,182.37588584151896,9.517641149619076,76.98945637249348,66.92787508030982,116.55596826838124,30.176534792216398,7.265540457159826,21.76344887866319,65.81953942520651,0.9772650640442511,-1.9715608591888634,90.40024350572975,13.549081824680918,22.623206455108,5.552456507527844,3.170258844125699,1.1616305849346162,0.2712601855471096,0.0,8.842017968707818,5.682263740724482,2.9583726432907325,5.434807954155788,978.0
979.0,182.3775326862108,9.518191015395576,76.98832627114699,66.94096049838535,116.54370686356339,30.172182916331945,7.266150447299378,21.758840921922108,65.83344767325474,0.977330496146827,-1.9715786622801033,90.40629619115113,13.54894267214714,22.629307220908338,5.55288445777899,3.1703361227195024,1.1619452462010216,0.2713021100480876,0.0,8.843669082856625,5.682238690803054,2.958153329437115,5.43360538936912,979.0
980.0,182.37880822276674,9.518717107786497,76.98730023341753,66.95357836747226,116.53157005782994,30.167507750498782,7.266699194747245,21.75400408335664,65.84686001474803,0.9773909184905264,-1.9715924513725405,90.41188545734369,13.548835406600185,22.635527452473784,5.55325888147359,3.1703812668313813,1.162244672159557,0.27134323687473305,0.0,8.845234910796377,5.682207947991892,2.9578978668842577,5.432397155324705,980.0
981.0,182.38103202914766,9.51970447219507,76.98556424364247,66.9778300617942,116.50765457737998,30.157242977885602,7.267594204663382,21.743727848583905,65.87299930054178,0.9775064114409097,-1.9716164916649224,90.4225689363935,13.548695892186501,22.648475295641838,5.553771764256217,3.170357962830042,1.162721187130138,0.27142301347800085,0.0,8.847982119173565,5.682138329493384,2.957277661630604,5.43004722879972,981.0
982.0,182.38098630500545,9.519711451604868,76.9855626011324,66.97773894749439,116.50776953111345,30.157258090312673,7.267592368957914,21.743731633348133,65.87283862271352,0.9775048004287448,-1.9716159973675063,90.42241991245174,13.548714730347083,22.648379688094014,5.553829418083842,3.170360353617406,1.1627941236487422,0.2714229390867469,0.0,8.848024098849567,5.682130307806712,2.957286122446269,5.429993581026729,982.0
983.0,182.38202503551702,9.520189400949931,76.98485205311984,66.98933646840203,116.4961183734288,30.151714944676534,7.267944776929591,21.738317961590678,65.88552851047311,0.9775601314672091,-1.9716272264859305,90.42753821610816,13.548699831544544,22.65499762812213,5.554025279627102,3.1702955748537143,1.163042157927239,0.271461588754813,0.0,8.849215561247139,5.682084112150827,2.956934163844129,5.428804052310854,983.0
984.0,182.38291605036116,9.520655978310144,76.98425579401605,67.00056931376527,116.48472547154118,30.14593444245467,7.268246565620009,21.73274589423621,65.89781242696577,0.9776115228072739,-1.971636858735192,90.43229208466121,13.54871743158224,22.661681936338333,5.554175101216963,3.17020397582258,1.1632768486275205,0.2714992856926209,0.0,8.850315119201799,5.682032722489638,2.9565576598411654,5.427616863546391,984.0
985.0,182.383719051803,9.521109966935413,76.9837733264666,67.01147343665926,116.47357974729553,30.139904604495822,7.268489836172666,21.727010914297875,65.90976115250183,0.9776596885353079,-1.9716455395221573,90.43674757345653,13.548766879206028,22.668411331864576,5.554274935712581,3.1700804133958056,1.1634992987321324,0.27153599801419975,0.0,8.851323926203067,5.681976375622601,2.95616099671098,5.4264336845667955,985.0
986.0,182.38530716557628,9.52198551493125,76.98314728759088,67.03241535037296,116.4519636730289,30.127199005850454,7.268835848991227,21.71513289343721,65.93296534016693,0.9777527745769536,-1.9716627077071993,90.44535833950286,13.54893331637036,22.68210609100843,5.554262778512617,3.1697470465673967,1.1638300699702646,0.2716065309716091,0.0,8.852867861017923,5.681860371589311,2.9552994365433176,5.424158021907321,986.0
987.0,182.3852556406467,9.521995486713351,76.98314513648769,67.03233173969248,116.45208990903717,30.127212904217945,7.268832770463126,21.715132715826627,65.93278757929794,0.9777514037278001,-1.9716621507008059,90.44523153143223,13.548953405575363,22.681979133192844,5.554331592304096,3.169749622527957,1.1639020012725,0.2716063714495839,0.0,8.853012367671015,5.681851788257631,2.9553122920211696,5.424093323121228,987.0
988.0,182.3859933772394,9.522432049942378,76.98299994523423,67.04228683680728,116.44177606026959,30.12058264091348,7.268946793803294,21.709003650808704,65.94383916449904,0.97779508134563,-1.9716701259470057,90.44927185522239,13.549089911597113,22.68879310883622,5.554300225179351,3.169549154545475,1.1640852145667742,0.27163993082936244,0.0,8.853692153929105,5.681783828103608,2.954863509716498,5.422930237794423,988.0
